orden,sitios,codigo,fecha,año,campaña,tem_agua,tem_aire,od,ph,olores,color,espumas,mat_susp,colif_fecales_ufc_100ml,escher_coli_ufc_100ml,enteroc_ufc_100ml,nitrato_mg_l,nh4_mg_l,p_total_l_mg_l,fosf_ortofos_mg_l,dbo_mg_l,dqo_mg_l,turbiedad_ntu,hidr_deriv_petr_ug_l,cr_total_mg_l,cd_total_mg_l,clorofila_a_ug_l,microcistina_ug_l,ica,calidad_de_agua
3,canal aliviador y rao lujan,ti002,23/8/2023,2023,invierno,15.2,11.0,5.97,7.13,ausencia,ausencia,ausencia,presencia,23000.0,19000.0,3000.0,15.2,2.90,2.0,0.46,3.8,36.0,45.0,0.1,6.0,0.001,7.51,0.15,35.0,extremadamente deteriorada
4,rao carapachay y arroyo gallo fiambre,ti003,23/8/2023,2023,invierno,15.1,11.0,5.75,7.19,presencia,ausencia,ausencia,ausencia,11000.0,5200.0,1400.0,15.7,3.50,0.36,0.34,4.3,37.0,39.0,0.1,0.005,0.001,5.99,0.15,37.0,extremadamente deteriorada
5,rao reconquista y rao lujan,ti004,23/8/2023,2023,invierno,15.3,11.0,5.36,7.13,presencia,presencia,presencia,presencia,4000.0,3600.0,1500.0,18.6,4.00,1.3,0.53,4.3,40.0,29.0,0.1,0.005,0.001,4.54,0.15,30.0,extremadamente deteriorada
6,rio tigre 100m antes del rio lujan,ti005,23/8/2023,2023,invierno,15.3,10.0,4.13,7.17,presencia,presencia,ausencia,presencia,6000.0,4100.0,2000.0,23.1,5.20,0.9,0.64,5.6,38.0,26.0,0.1,7.0,0.001,7.24,0.15,29.0,extremadamente deteriorada
7,rao lujan y canal san fernando,ti007,23/8/2023,2023,invierno,15.5,10.0,3.1,7.07,ausencia,presencia,ausencia,presencia,9000.0,4400.0,920.0,20.2,5.50,1.0,0.6,4,30.0,17.0,0.1,0.005,0.001,3.99,0.15,33.0,extremadamente deteriorada
8,rao capitan y rao san antonio,ti008,23/8/2023,2023,invierno,15.8,10.0,8.72,7.39,ausencia,ausencia,ausencia,presencia,8800.0,1620.0,220.0,2.7,0.10,0.59,0.2,2.0,32.0,39.0,0.1,0.005,0.001,0.42,0.15,44.0,extremadamente deteriorada
9,arroyo abra vieja y santa rosa,ti009,23/8/2023,2023,invierno,13.5,10.0,7.74,7.11,ausencia,ausencia,ausencia,ausencia,170.0,150.0,170.0,2.5,0.25,0.14,0.2,2.0,41.0,39.0,0.1,0.005,0.001,0.59,0.15,59.0,muy deteriorada
10,del arca,sf015,23/8/2023,2023,invierno,16.0,13.0,5.4,,ausencia,ausencia,ausencia,ausencia,3000.0,2700.0,500.0,13.9,10,0.95,0.37,2.0,30.0,19.0,0.1,0.005,0.001,3.85,0.15,39.0,extremadamente deteriorada
11,espiga3n la farola,si021,23/8/2023,2023,invierno,,,,,,,,,,,,,,,,,,,0.1,,,,,,
12,reserva ecola3gica,si022,23/8/2023,2023,invierno,13.7,14.0,7.64,,ausencia,ausencia,ausencia,ausencia,2900.0,2300.0,1400.0,8.6,1.00,0.58,0.28,2.0,30.0,20.0,0.1,0.005,0.001,3.11,0.15,40.0,extremadamente deteriorada
13,playa espiga3n de pacheco,si024,23/8/2023,2023,invierno,13.7,14.0,6.66,,ausencia,ausencia,ausencia,ausencia,3300.0,2300.0,1500.0,39.4,8.50,1.5,0.61,4.3,30.0,4.0,0.1,0.005,0.001,0.94,0.15,40.0,extremadamente deteriorada
14,perao puente,si023,23/8/2023,2023,invierno,17.5,14.0,6.37,,ausencia,ausencia,ausencia,ausencia,150000.0,65000.0,18000.0,12.7,1.4,0.29,0.28,2.8,30.0,21.0,0.1,0.005,0.001,2.83,0.15,35.0,extremadamente deteriorada
15,reserva barrio el ceibo,vl033,23/8/2023,2023,invierno,13.8,11.5,8.15,6.82,presencia,ausencia,ausencia,ausencia,20000.0,3000.0,800.0,16.9,1.20,1.2,0.35,2.8,30.0,12.0,0.1,0.005,0.001,0.45,0.15,38.0,extremadamente deteriorada
16,puerto de olivos espiga3n,vl032,23/8/2023,2023,invierno,14.3,11.3,5.58,6.53,ausencia,ausencia,ausencia,presencia,13200.0,9800.0,3000.0,16,1.50,0.55,0.31,2.8,30.0,15.0,0.1,0.005,0.001,1.06,0.15,37.0,extremadamente deteriorada
17,costa y melo,vl031,23/8/2023,2023,invierno,13.1,11.3,5.14,6.74,ausencia,ausencia,ausencia,ausencia,38000.0,11000.0,3500.0,16.7,1.90,0.77,0.36,4,30.0,15.0,0.1,0.005,0.001,0.45,0.15,38.0,extremadamente deteriorada
22,cuatro bocas- desembocadura del riachuelo,ac001,23/8/2023,2023,invierno,15.21,13.0,0.6,7.29,ausencia,ausencia,ausencia,presencia,40000.0,10300.0,14000.0,11,9.1,0.55,0.53,,37.0,16.0,0.1,0.005,0.001,2.61,0.15,32.0,extremadamente deteriorada
23,escollera de propaneros,av054,23/8/2023,2023,invierno,15.18,13.0,1.2,7.48,ausencia,ausencia,ausencia,ausencia,12000.0,4600.0,1200.0,10.5,10,1.4,0.65,7.7,40.0,19.0,0.1,0.005,0.001,3.48,0.15,38.0,extremadamente deteriorada
24,polo petroquamico dock sud,av051,23/8/2023,2023,invierno,15.0,13.0,1.22,7.47,ausencia,ausencia,ausencia,ausencia,4000.0,2200.0,800.0,13.8,7.20,2.7,0.6,5.2,30.0,12.0,0.1,0.005,0.001,3.85,0.15,38.0,extremadamente deteriorada
25,arroyo saranda,av052,23/8/2023,2023,invierno,15.1,13.0,0.96,7.5,ausencia,ausencia,ausencia,ausencia,2000.0,2000.0,1000.0,11.7,8.20,2.1,0.56,4.7,30.0,14.0,0.1,0.005,0.001,3.85,0.15,39.0,extremadamente deteriorada
26,costa de villa domanico,av055,23/8/2023,2023,invierno,14.5,13.0,1.1,7.34,ausencia,ausencia,ausencia,ausencia,4000.0,2000.0,2000.0,13.3,8,0.72,0.4,4.4,30.0,8.0,0.1,0.005,0.001,6.13,0.15,37.0,extremadamente deteriorada
27,arroyo santo domingo,av053,23/8/2023,2023,invierno,14.53,13.0,2.64,7.53,ausencia,ausencia,ausencia,presencia,800.0,800.0,400.0,13.9,8.9,1.4,0.32,2.3,32.0,12.0,0.1,0.005,0.001,5.99,0.15,36.0,extremadamente deteriorada
28,espora 400 m,qu061,23/8/2023,2023,invierno,12.0,15.0,9.88,7.66,presencia,ausencia,ausencia,presencia,420.0,420.0,1000.0,9.2,1.50,1.0,0.25,2.0,30.0,19.0,0.1,0.005,0.001,1.47,0.15,39.0,extremadamente deteriorada
29,nautico 400 m,qu062,23/8/2023,2023,invierno,12.0,15.0,9.3,7.4,ausencia,ausencia,ausencia,ausencia,450.0,450.0,640.0,8.9,1.90,3.1,0.3,2.0,30.0,22.0,0.1,0.005,0.001,3.1,0.15,40.0,extremadamente deteriorada
30,pejerrey club 400 m,qu063,23/8/2023,2023,invierno,12.0,15.0,8.11,7.55,ausencia,ausencia,ausencia,ausencia,600.0,600.0,260.0,7.7,1.50,0.48,0.25,2.0,30.0,27.0,0.1,0.005,0.001,1.31,0.15,47.0,muy deteriorada
34,boca cerrada (res.nat. punta lara),en-adic,23/8/2023,2023,invierno,,12.0,,,ausencia,ausencia,ausencia,ausencia,1400.0,1000.0,1160.0,7.3,0.87,0.44,0.43,3.6,76.0,75.0,0.1,0.005,0.001,28.85,0.2,34.0,extremadamente deteriorada
35,camping eva pera3n,en081,23/8/2023,2023,invierno,12.3,13.0,8.44,10.5,ausencia,ausencia,ausencia,ausencia,400.0,60.0,750.0,11.2,0.69,0.39,0.34,4,40.0,50.0,0.1,0.005,0.001,67.76,0.15,36.0,extremadamente deteriorada
36,toma de agua club de pesca,en082,23/8/2023,2023,invierno,12.9,13.0,8.57,8.01,ausencia,ausencia,ausencia,ausencia,400.0,100.0,200.0,10.6,1.20,0.42,0.26,2.7,30.0,28.0,0.1,0.005,0.001,17.5,0.16,40.0,extremadamente deteriorada
37,arroyo el gato,en083,23/8/2023,2023,invierno,13.8,13.0,5.63,7.96,ausencia,ausencia,ausencia,ausencia,11000.0,3000.0,2600.0,20.7,3.50,0.75,0.48,4.5,40.0,55.0,0.1,0.005,0.001,18.75,0.19,37.0,extremadamente deteriorada
38,ensenada prefectura isla santiago,en084,23/8/2023,2023,invierno,12.6,13.0,8.99,8.08,ausencia,ausencia,ausencia,ausencia,500.0,200.0,230.0,10.7,1.10,0.77,0.26,3.1,30.0,32.0,0.1,0.005,0.001,30.9,0.15,37.0,extremadamente deteriorada
39,balneario palo blanco,bs092,23/8/2023,2023,invierno,,,,,,,,,,,,,,,,,,,0.1,,,,,,
40,diagonal 66 (descarga cloaca),bs095,23/8/2023,2023,invierno,,,,,,,,,,,,,,,,,,,0.1,,,,,,
41,playa la bagliardi,bs091,23/8/2023,2023,invierno,12.2,10.0,6.33,8.7,ausencia,ausencia,ausencia,ausencia,600.0,600.0,360.0,10.5,3.2,1.7,1.1,4,76.0,90.0,0.1,0.005,0.001,8.22,0.15,37.0,extremadamente deteriorada
42,balneario municipal,bs094,23/8/2023,2023,invierno,12.0,13.0,9.41,8.67,ausencia,ausencia,ausencia,ausencia,300.0,300.0,150.0,6.6,0.56,0.56,0.55,2.3,66.0,75.0,0.1,0.005,0.001,19.25,0.15,36.0,extremadamente deteriorada
43,playa la balandra,bs093,23/8/2023,2023,invierno,12.0,10.0,8.96,8.09,ausencia,ausencia,ausencia,ausencia,800.0,500.0,230.0,5.7,0.42,3.0,0.55,2.5,67.0,50.0,0.1,0.005,0.001,45.07,0.79,38.0,extremadamente deteriorada
1,canal villanueva y rao lujan,ti001,14/11/2023,2023,primavera,23.0,25.0,4.72,6.57,ausencia,ausencia,ausencia,ausencia,200.0,180.0,290.0,3.3,0.13,0.12,0.2,2.0,30.0,24.0,0.1,0.005,0.001,<10.00,0.15,42.0,extremadamente deteriorada
2,rao lujan y arroyo caraguata,ti006,14/11/2023,2023,primavera,22.0,25.0,2.62,6.49,ausencia,ausencia,ausencia,presencia,2000.0,400.0,800.0,<2.0,0.25,0.14,0.2,2.0,43.0,11.0,0.1,0.005,0.001,<10.00,0.15,35.0,extremadamente deteriorada
3,canal aliviador y rao lujan,ti002,14/11/2023,2023,primavera,26.0,25.0,4.31,6.71,ausencia,ausencia,ausencia,ausencia,4000.0,600.0,400.0,2.7,2.0,0.26,0.2,3.0,30.0,13.0,0.1,0.005,0.001,10.7,0.15,37.0,extremadamente deteriorada
4,rao carapachay y arroyo gallo fiambre,ti003,14/11/2023,2023,primavera,21.0,25.0,2.98,6.49,ausencia,ausencia,ausencia,presencia,1000.0,400.0,900.0,<2.0,1.0,0.14,0.2,2.0,40.0,24.0,0.1,0.005,0.001,<10.00,0.15,33.0,extremadamente deteriorada
5,rao reconquista y rao lujan,ti004,14/11/2023,2023,primavera,23.0,25.0,2.01,6.67,ausencia,ausencia,ausencia,presencia,19000.0,18000.0,5700.0,2.3,2.6,0.44,0.2,4.7,30.0,8.7,0.1,0.005,0.001,<10.00,0.15,33.0,extremadamente deteriorada
6,rio tigre 100m antes del rio lujan,ti005,14/11/2023,2023,primavera,23.0,24.0,2.67,6.62,presencia,ausencia,ausencia,presencia,15000.0,13000.0,3000.0,2.3,7.5,0.95,0.34,5.7,53.0,20.0,0.1,0.0,0.001,30,0.15,30.0,extremadamente deteriorada
7,rao lujan y canal san fernando,ti007,14/11/2023,2023,primavera,23.0,24.0,1.95,6.65,ausencia,ausencia,ausencia,presencia,7000.0,2000.0,1600.0,2.9,0.71,0.44,0.2,4.6,80.0,3.1,0.1,0.005,0.001,12.7,0.15,34.0,extremadamente deteriorada
8,rao capitan y rao san antonio,ti008,14/11/2023,2023,primavera,21.0,24.0,4.15,6.61,ausencia,ausencia,ausencia,ausencia,400.0,200.0,360.0,<2.0,0.60,0.1,0.2,2.0,30.0,33.0,0.1,0.005,0.001,<10.00,0.15,38.0,extremadamente deteriorada
9,arroyo abra vieja y santa rosa,ti009,14/11/2023,2023,primavera,21.0,24.0,2.94,6.5,ausencia,ausencia,ausencia,presencia,300.0,260.0,400.0,<2.0,0.47,0.13,0.2,2.0,59.0,23.0,0.1,0.005,0.001,<10.00,0.15,38.0,extremadamente deteriorada
10,del arca,sf015,14/11/2023,2023,primavera,16.0,13.0,5.4,,ausencia,ausencia,ausencia,ausencia,62000.0,5800.0,2480.0,2.6,1.7,0.3,0.2,3.4,30.0,12.0,0.1,0.005,0.001,<10.00,0.15,28.0,extremadamente deteriorada
11,espiga3n la farola,si021,14/11/2023,2023,primavera,,,,,,,,,,,,,,,,,,,0.1,,,,,,
12,reserva ecola3gica,si022,14/11/2023,2023,primavera,22.0,23.0,5.61,,ausencia,ausencia,ausencia,ausencia,400.0,400.0,300.0,3.1,0.27,0.19,0.2,2.0,30.0,14.0,0.1,0.005,0.001,<10.00,0.15,41.0,extremadamente deteriorada
13,playa espiga3n de pacheco,si024,14/11/2023,2023,primavera,24.0,23.0,6.69,,ausencia,ausencia,ausencia,ausencia,500.0,500.0,200.0,5.0,0.60,0.19,0.2,2.0,30.0,18.0,0.1,0.005,0.001,<10.00,0.15,39.0,extremadamente deteriorada
14,perao puente,si023,14/11/2023,2023,primavera,23.0,23.0,4.86,,ausencia,ausencia,ausencia,ausencia,28000.0,20000.0,10000.0,14.4,2.1,0.36,0.2,2.7,30.0,6.2,0.1,0.005,0.001,<10.00,0.15,32.0,extremadamente deteriorada
15,reserva barrio el ceibo,vl033,14/11/2023,2023,primavera,23.0,22.0,6.95,6.64,ausencia,ausencia,ausencia,presencia,3000.0,2000.0,900.0,5.8,0.77,0.2,0.2,2.1,30.0,13.0,0.1,0.005,0.001,<10.00,0.15,37.0,extremadamente deteriorada
16,puerto de olivos espiga3n,vl032,14/11/2023,2023,primavera,23.0,22.0,4.88,7.06,ausencia,ausencia,ausencia,presencia,22000.0,14000.0,16000.0,5.3,1.3,0.22,0.2,2.3,30.0,6.1,0.1,0.005,0.001,<10.00,0.15,33.0,extremadamente deteriorada
17,costa y melo,vl031,14/11/2023,2023,primavera,24.0,22.0,5.07,6.5,ausencia,ausencia,ausencia,presencia,11000.0,11000.0,3000.0,4.2,1.8,0.25,0.2,3.8,30.0,18.0,0.1,0.005,0.001,<10.00,0.15,36.0,extremadamente deteriorada
18,parque de los niaos,ca041,14/11/2023,2023,primavera,,,,,,,,,,,,,,,,,,,0.1,,,,,,
19,costanera norte - espiga3n abanico,ca044,14/11/2023,2023,primavera,,,,,,,,,,,,,,,,,,,0.1,,,,,,
20,club de pescadores,ca046,14/11/2023,2023,primavera,,,,,,,,,,,,,,,,,,,0.1,,,,,,
21,reserva ecola3gica costanera sur - playita,ca047,14/11/2023,2023,primavera,,,,,,,,,,,,,,,,,,,0.1,,,,,,
23,polo petroquamico dock sud,av051,14/11/2023,2023,primavera,23.0,22.0,6.4,7.39,ausencia,ausencia,ausencia,ausencia,500.0,500.0,150.0,2.9,1.9,0.29,,4.6,30.0,30.0,0.1,0.005,0.001,<10.00,0.15,40.0,extremadamente deteriorada
24,arroyo saranda,av052,14/11/2023,2023,primavera,22.0,22.0,6.3,7.39,ausencia,ausencia,ausencia,ausencia,1000.0,900.0,290.0,3.1,1.3,0.2,0.2,3.1,30.0,26.0,0.1,0.005,0.001,<10.00,0.15,40.0,extremadamente deteriorada
25,costa de villa domanico,av055,14/11/2023,2023,primavera,22.0,22.0,5.94,7.41,ausencia,ausencia,ausencia,ausencia,900.0,900.0,300.0,2.8,1.4,0.24,0.2,3.9,33.0,20.0,0.1,0.005,0.001,15.4,0.15,38.0,extremadamente deteriorada
26,arroyo santo domingo,av053,14/11/2023,2023,primavera,22.0,22.0,6.3,7.42,ausencia,ausencia,ausencia,ausencia,1100.0,1100.0,300.0,2.8,1.2,0.2,0.2,3.1,30.0,25.0,0.1,0.005,0.001,<10.00,0.15,40.0,extremadamente deteriorada
27,espora 400 m,qu061,14/11/2023,2023,primavera,22.0,22.0,5.55,7.41,ausencia,ausencia,ausencia,ausencia,2400.0,1800.0,330.0,2.8,1.9,0.27,0.2,3.8,80.0,13.0,0.1,0.005,0.001,<10.00,0.15,40.0,extremadamente deteriorada
28,nautico 400 m,qu062,14/11/2023,2023,primavera,16.0,22.0,,6.91,ausencia,ausencia,ausencia,presencia,,,,3.7,0.92,0.23,0.2,3.9,30.0,18.0,0.1,0.005,0.001,<10.00,0.17,40.0,extremadamente deteriorada
30,calle 14 y costa - salida cloaca,bz078,14/11/2023,2023,primavera,16.0,22.0,,6.63,ausencia,ausencia,ausencia,presencia,600.0,500.0,50.0,9.0,1.4,0.2,0.2,7.2,32.0,9.3,0.1,0.005,0.001,<10.00,0.58,36.0,extremadamente deteriorada
31,puerto trinidad calle 47,bz077,14/11/2023,2023,primavera,,19.0,,,ausencia,ausencia,ausencia,ausencia,4100.0,4100.0,1200.0,5.3,1.3,0.74,,11,115.0,95.0,0.1,0.0,0.001,48.1,0.15,29.0,extremadamente deteriorada
32,costanera hudson calle 63,bz080,14/11/2023,2023,primavera,,21.0,,,ausencia,ausencia,ausencia,ausencia,18000.0,14000.0,1430.0,3.4,0.61,0.76,,12,130.0,55.0,0.1,0.0,0.001,42.7,0.15,29.0,extremadamente deteriorada
33,boca cerrada (res.nat. punta lara),en-adic,14/11/2023,2023,primavera,,21.0,,,ausencia,ausencia,ausencia,ausencia,10000.0,400.0,410.0,3.3,0.24,0.5,0.2,4.1,61.0,32.0,0.1,0.0,0.001,19.4,0.15,37.0,extremadamente deteriorada
34,camping eva pera3n,en081,14/11/2023,2023,primavera,,,,,ausencia,ausencia,ausencia,ausencia,600.0,360.0,340.0,4.5,0.30,0.72,0.2,2.6,59.0,40.0,0.1,0.005,0.001,<10.00,0.15,39.0,extremadamente deteriorada
35,toma de agua club de pesca,en082,14/11/2023,2023,primavera,22.0,,8.28,8.11,ausencia,ausencia,ausencia,ausencia,900.0,570.0,110.0,6.4,0.44,0.17,0.2,2.0,30.0,32.0,0.1,0.005,0.001,84.8,0.86,38.0,extremadamente deteriorada
36,arroyo el gato,en083,14/11/2023,2023,primavera,22.0,,5.48,7.55,ausencia,ausencia,ausencia,ausencia,100.0,100.0,35.0,6.1,0.52,0.15,0.2,2.0,30.0,17.0,0.1,0.005,0.001,<10.00,0.15,45.0,muy deteriorada
37,ensenada prefectura isla santiago,en084,14/11/2023,2023,primavera,21.0,,0.2,7.58,ausencia,ausencia,ausencia,ausencia,41000.0,38000.0,5600.0,6.5,0.96,0.72,0.2,5.3,30.0,17.0,0.1,0.005,0.001,<10.00,2.42,35.0,extremadamente deteriorada
38,balneario palo blanco,bs092,14/11/2023,2023,primavera,21.0,,4.76,7.65,presencia,ausencia,ausencia,ausencia,200.0,200.0,160.0,<2.0,8.4,0.2,0.2,8.4,52.0,17.0,0.1,0.005,0.001,<10.00,0.69,37.0,extremadamente deteriorada
39,diagonal 66 (descarga cloaca),bs095,14/11/2023,2023,primavera,23.0,21.0,7.51,8.02,ausencia,ausencia,ausencia,ausencia,52000.0,15600.0,1960.0,2.9,2.1,0.44,0.2,4.1,65.0,70.0,0.1,0.005,0.001,<10.00,1.18,37.0,extremadamente deteriorada
40,playa la bagliardi,bs091,14/11/2023,2023,primavera,24.0,20.0,4.53,7.84,presencia,ausencia,presencia,presencia,81000.0,75000.0,18400.0,<2.0,11,0.96,0.51,23,86.0,50.0,0.1,0.005,0.001,<10.00,0.15,25.0,extremadamente deteriorada
41,balneario municipal,bs094,14/11/2023,2023,primavera,20.0,20.0,9.78,8.49,ausencia,ausencia,ausencia,ausencia,1000.0,800.0,850.0,<2.0,0.33,0.38,0.2,2.2,77.0,34.0,0.1,0.005,0.001,<10.00,0.15,41.0,extremadamente deteriorada
42,playa la balandra,bs093,14/11/2023,2023,primavera,20.0,14.0,8.22,8.3,ausencia,ausencia,ausencia,presencia,800.0,800.0,360.0,4.1,0.39,0.21,0.2,2.0,48.0,110.0,0.1,0.0,0.001,37.4,0.15,35.0,extremadamente deteriorada
1,canal villanueva y rao lujan,ti001,8/4/2024,2024,verano,23.0,24.0,3.58,6.81,ausencia,ausencia,ausencia,ausencia,640.0,380.0,180.0,1.0,0.09,0.2,,,,267.0,0.1,,,10.0,0.15,54,muy deteriorada
2,rao lujan y arroyo caraguata,ti006,8/4/2024,2024,verano,23.0,24.0,4.67,6.84,ausencia,ausencia,ausencia,ausencia,2200.0,2000.0,100.0,1.8,0.24,0.23,,,,126.0,0.1,,,10.0,0.15,47,muy deteriorada
3,canal aliviador y rao lujan,ti002,8/4/2024,2024,verano,23.0,24.0,6.02,6.89,ausencia,ausencia,ausencia,ausencia,4600.0,4100.0,500.0,1.9,0.65,0.31,,4.0,,154.0,0.1,,,10.0,0.15,42,extremadamente deteriorada
4,rao carapachay y arroyo gallo fiambre,ti003,8/4/2024,2024,verano,22.0,24.0,4.05,6.86,ausencia,ausencia,ausencia,ausencia,1700.0,900.0,170.0,1.5,0.37,0.29,,2.0,,112.0,0.1,,,10.0,0.15,51,muy deteriorada
5,rao reconquista y rao lujan,ti004,8/4/2024,2024,verano,22.0,23.0,2.97,6.81,ausencia,ausencia,ausencia,ausencia,15000.0,13000.0,1000.0,1.8,0.95,0.29,,5.0,,147.0,0.1,,,10.0,0.15,35,extremadamente deteriorada
6,rio tigre 100m antes del rio lujan,ti005,8/4/2024,2024,verano,22.0,23.0,2.13,6.81,ausencia,ausencia,ausencia,ausencia,11000.0,7400.0,200.0,1.8,1.36,0.54,,,,123.0,0.1,,,10.0,0.15,35,extremadamente deteriorada
7,rao lujan y canal san fernando,ti007,8/4/2024,2024,verano,22.0,23.0,1.96,7.59,ausencia,ausencia,ausencia,presencia,6900.0,5800.0,1800.0,1.6,1.2,0.44,,8.0,,96.6,0.1,,,10.0,0.15,37,extremadamente deteriorada
8,rao capitan y rao san antonio,ti008,8/4/2024,2024,verano,23.0,25.0,6.43,7.02,ausencia,ausencia,ausencia,ausencia,340.0,220.0,90.0,1.9,0.01,0.17,,,,202.0,0.1,,,10.0,0.15,63,muy deteriorada
9,arroyo abra vieja y santa rosa,ti009,8/4/2024,2024,verano,23.0,25.0,5.8,6.92,ausencia,ausencia,ausencia,presencia,440.0,300.0,100.0,1.3,0.12,0.13,,2.0,,140.0,0.1,,,10.0,0.15,61,muy deteriorada
10,del arca,sf015,8/4/2024,2024,verano,24.0,19.0,4.85,,ausencia,ausencia,ausencia,presencia,9000.0,6000.0,800.0,2.5,0.37,0.23,,5.0,,139.0,0.1,,,10.0,0.58,36,extremadamente deteriorada
11,espiga3n la farola,si021,8/4/2024,2024,verano,24.0,20.0,3.19,6.82,ausencia,ausencia,ausencia,ausencia,900.0,800.0,140.0,3.4,0.53,0.18,,,,63.1,0.1,,,10.0,0.15,53,muy deteriorada
12,reserva ecola3gica,si022,8/4/2024,2024,verano,23.0,19.0,6.14,7.0,ausencia,ausencia,ausencia,ausencia,3100.0,2700.0,340.0,4.4,0.4,0.29,,3.0,,75.4,0.1,,,10.0,0.15,50,muy deteriorada
13,playa espiga3n de pacheco,si024,8/4/2024,2024,verano,23.0,21.0,8.14,7.0,ausencia,ausencia,ausencia,ausencia,5300.0,4500.0,540.0,6.8,0.16,0.17,,3.0,,20.9,0.1,,,10.0,0.15,47,muy deteriorada
14,perao puente,si023,8/4/2024,2024,verano,23.0,19.0,1.34,6.86,presencia,presencia,ausencia,presencia,62000.0,48000.0,4600.0,5.0,1.68,0.52,,5.0,,56.2,0.1,,,10.0,0.15,27,extremadamente deteriorada
15,reserva barrio el ceibo,vl033,8/4/2024,2024,verano,22.0,21.0,7.22,7.4,ausencia,ausencia,ausencia,presencia,5000.0,4300.0,600.0,13.2,0.51,0.34,,4.0,,63.1,0.1,,,10.0,0.15,42,extremadamente deteriorada
16,puerto de olivos espiga3n,vl032,8/4/2024,2024,verano,22.0,21.0,5.53,7.39,ausencia,ausencia,ausencia,presencia,9000.0,8700.0,2300.0,8.3,0.49,0.25,,3.0,,83.8,0.1,,,10.0,0.15,40,extremadamente deteriorada
17,costa y melo,vl031,8/4/2024,2024,verano,22.0,21.0,5.84,7.03,ausencia,ausencia,ausencia,presencia,15000.0,11000.0,1600.0,8.5,0.2,0.33,,,,20.1,0.1,,,10.0,0.15,39,extremadamente deteriorada
22,cuatro bocas- desembocadura del riachuelo,ac001,8/4/2024,2024,verano,22.0,20.0,1.6,7.45,ausente,presencia,ausente,presencia,18000.0,16000.0,3500.0,5.3,1.55,,,11.0,,38.7,0.1,,,10.0,0.15,30,extremadamente deteriorada
23,escollera de propaneros,av054,8/4/2024,2024,verano,23.0,20.0,4.05,7.57,ausente,ausente,ausente,ausente,3000.0,2000.0,410.0,5.1,0.88,0.38,,,,78.3,0.1,,,10.0,0.15,44,extremadamente deteriorada
24,polo petroquamico dock sud,av051,8/4/2024,2024,verano,22.0,20.0,4.9,7.55,ausente,ausente,ausente,ausente,2100.0,1900.0,290.0,5.1,0.43,0.26,,7.0,,71.2,0.1,,,10.0,0.15,51,muy deteriorada
25,arroyo saranda,av052,8/4/2024,2024,verano,22.0,20.0,3.62,7.45,ausente,presencia,ausente,presencia,1700.0,1200.0,320.0,5.5,0.64,0.27,,,,62.5,0.1,,,10.0,0.15,41,extremadamente deteriorada
26,costa de villa domanico,av055,8/4/2024,2024,verano,23.0,20.0,4.02,7.64,ausente,ausente,ausente,ausente,1500.0,1400.0,230.0,5.2,0.76,0.32,,5.0,,64.1,0.1,,,10.0,0.15,49,muy deteriorada
27,arroyo santo domingo,av053,8/4/2024,2024,verano,22.0,20.0,3.96,7.6,ausente,ausente,ausente,ausente,1600.0,1300.0,130.0,5.6,1.06,0.32,,,,82.4,0.1,,,10.0,0.15,48,muy deteriorada
28,espora 400 m,qu061,8/4/2024,2024,verano,22.0,21.0,,7.47,ausencia,ausencia,ausencia,ausencia,1400.0,1200.0,80.0,5.5,0.48,0.32,,,,97.2,0.1,,,10.0,0.15,54,muy deteriorada
29,nautico 400 m,qu062,8/4/2024,2024,verano,22.0,21.0,,7.48,ausencia,ausencia,ausencia,ausencia,800.0,600.0,60.0,7.6,0.77,0.44,,5.0,,64.5,0.1,,,10.0,0.15,54,muy deteriorada
30,pejerrey club 400 m,qu063,8/4/2024,2024,verano,22.0,21.0,,7.57,ausencia,ausencia,ausencia,ausencia,1100.0,800.0,10.0,8.3,0.78,0.44,,5.0,,58.0,0.1,,,10.3,0.15,56,muy deteriorada
35,camping eva pera3n,en081,8/4/2024,2024,verano,22.0,24.0,8.74,8.34,ausencia,ausencia,ausencia,ausencia,1500.0,800.0,170.0,7.0,0.01,0.49,,2.0,,80.5,0.1,,,10.9,0.15,55,muy deteriorada
36,toma de agua club de pesca,en082,8/4/2024,2024,verano,22.0,24.0,6.45,8.11,ausencia,ausencia,ausencia,ausencia,600.0,400.0,80.0,7.2,0.01,0.43,,,,180.0,0.1,,,10.0,0.15,55,muy deteriorada
37,arroyo el gato,en083,8/4/2024,2024,verano,21.0,24.0,1.31,7.79,ausencia,ausencia,ausencia,ausencia,20000.0,14000.0,300.0,4.2,3.18,0.21,,19.0,,52.5,0.1,,,15.4,0.15,35,extremadamente deteriorada
38,ensenada prefectura isla santiago,en084,8/4/2024,2024,verano,21.0,24.0,4.24,7.87,ausencia,ausencia,ausencia,ausencia,300.0,230.0,85.0,8.0,0.09,0.27,,2.0,,63.6,0.1,,,10.0,0.15,63,muy deteriorada
39,balneario palo blanco,bs092,8/4/2024,2024,verano,22.0,22.0,8.4,8.29,ausencia,ausencia,ausencia,presencia,23000.0,20000.0,4000.0,6.2,0.99,0.7,,10.0,,56.2,0.1,,,10.3,0.15,36,extremadamente deteriorada
40,diagonal 66 (descarga cloaca),bs095,12/4/2024,2024,verano,19.0,19.0,7.69,8.26,presencia,ausente,ausencia,presencia,180000.0,100000.0,30000.0,,,0.56,,,,,,,,,,27,extremadamente deteriorada
